State,State Code,Bank Name (FDIC),Routing Number,Matched Institution Name (Fed),Routing Office City/State,Match Type,Note
Illinois,IL,Buena Vista National Bank,081905292,BUENA VISTA NATIONAL BANK,"CHESTER, IL",Exact,
Illinois,IL,Buena Vista National Bank,081910575,BUENA VISTA NATIONAL BANK,"CHESTER, IL",Exact,
Illinois,IL,Burling Bank,071005254,BURLING BANK,"CHICAGO, IL",Exact,
Illinois,IL,Busey Bank,071100117,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071100719,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071101967,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071101996,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071102322,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071102568,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071104715,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071125587,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071921749,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071926362,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071926676,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071926980,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,071927002,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,271170264,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,271172754,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Busey Bank,281073555,BUSEY BANK,"CHAMPAIGN, IL",Exact,
Illinois,IL,Byline Bank,071001533,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071002707,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071004158,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071004349,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071004530,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071922256,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071922874,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071922984,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071923666,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071925871,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071926618,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,071926870,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,075912819,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byline Bank,075918318,BYLINE BANK,"CHICAGO, IL",Exact,
Illinois,IL,Byron Bank,071908908,BYRON BANK,"BYRON, IL",Exact,
Illinois,IL,CBI Bank & Trust,073900742,CBI BANK & TRUST,"MUSCATINE, IA",Exact,No routing number registered in IL; showing bank's routing number registered in IA
Illinois,IL,CIBC Bank USA,061020113,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,071004433,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,071006486,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,071908144,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,071923213,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,072413586,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,072413971,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,075072199,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,081074440,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC Bank USA,101089807,CIBC BANK USA,"CHICAGO, IL",Exact,
Illinois,IL,CIBC National Trust Company,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,CIBM Bank,071122933,CIBM BANK,"CHAMPIGN, IL",Exact,
Illinois,IL,Camp Grove State Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Campus State Bank,071112040,CAMPUS STATE BANK,"CAMPUS, IL",Exact,
Illinois,IL,"Capital Bank, National Association",053112806,"CAPITAL BANK, N.A","ROCKVILLE, MD",Exact,No routing number registered in IL; showing bank's routing number registered in MD
Illinois,IL,"Capital Bank, National Association",055003340,"CAPITAL BANK, NATIONAL ASSOCIATION","ROCKVILLE, MD",Exact,No routing number registered in IL; showing bank's routing number registered in MD
Illinois,IL,"Capital Bank, National Association",231975836,"CAPITAL BANK, NA","ROCKVILLE, MD",Exact,No routing number registered in IL; showing bank's routing number registered in MD
Illinois,IL,Carrollton Bank,081906013,CARROLLTON BANK,"CARROLLTON, IL",Exact,
Illinois,IL,Casey State Bank,071121196,CASEY STATE BANK,"BIGGSVILLE, IL",Exact,
Illinois,IL,Cathay Bank,011001962,CATHAY BANK,"ROSEMEAD, CA",Exact,No routing number registered in IL; showing bank's routing number registered in CA
Illinois,IL,Cathay Bank,021213096,CATHAY BANK,"ROSEMEAD, CA",Exact,No routing number registered in IL; showing bank's routing number registered in CA
Illinois,IL,Cathay Bank,026001423,CATHAY BANK,"ROSEMEAD, CA",Exact,No routing number registered in IL; showing bank's routing number registered in CA
Illinois,IL,Central Bank Illinois,071105002,CENTRAL BANK ILLINOIS,"GENESEO, IL",Exact,
Illinois,IL,Central Bank Illinois,071905309,CENTRAL BANK ILLINOIS,"GENESEO, IL",Exact,
Illinois,IL,Central Federal Savings and Loan Association,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,"Central Savings, f.s.b.",271070584,CENTRAL SAVINGS F.S.B.,"CHICAGO, IL",Exact,
Illinois,IL,Central State Bank,081219535,CENTRAL STATE BANK,"PLEASANT HILL, IL",Exact,
Illinois,IL,Central State Bank,081221235,CENTRAL STATE BANK,"PLEASANT HILL, IL",Exact,
Illinois,IL,Chester National Bank,281970881,CHESTER NATIONAL BANK,"CHESTER, IL",Exact,
Illinois,IL,Chesterfield State Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,"Citibank, National Association",021000089,CITIBANK NA,"NEW CASTLE, DE",Exact,No routing number registered in IL; showing bank's routing number registered in DE
Illinois,IL,"Citibank, National Association",021001486,CITIBANK N.A.,"NEW CASTLE, DE",Exact,No routing number registered in IL; showing bank's routing number registered in DE
Illinois,IL,"Citibank, National Association",021272655,CITIBANK NA,"NEW CASTLE, DE",Exact,No routing number registered in IL; showing bank's routing number registered in DE
Illinois,IL,Citizens Bank of Chatsworth,071108313,CITIZENS BANK OF CHATSWORTH,"CHATSWORTH, IL",Exact,
Illinois,IL,Citizens Bank of Edinburg,071123518,CITIZENS BANK OF EDINBURG,"EDINBURG, IL",Exact,
Illinois,IL,Citizens Community Bank,081025363,CITIZENS COMMUNITY BANK,"MASCOUTAH, IL",Exact,
Illinois,IL,Citizens National Bank of Albion,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Citizens State Bank,071108106,CITIZENS STATE BANK,"LENA, IL",Exact,
Illinois,IL,Citizens State Bank of Milford,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Clay County State Bank,081209985,CLAY COUNTY STATE BANK,"LOUISVILLE, IL",Exact,
Illinois,IL,Collinsville Building and Loan Association,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Commerce Bank,071100010,COMMERCE BANK,"KANSAS CITY, MO",Exact,No routing number registered in IL; showing bank's routing number registered in MO
Illinois,IL,Commerce Bank,081004591,COMMERCE BANK,"KANSAS CITY, MO",Exact,No routing number registered in IL; showing bank's routing number registered in MO
Illinois,IL,Commerce Bank,081025208,COMMERCE BANK,"KANSAS CITY, MO",Exact,No routing number registered in IL; showing bank's routing number registered in MO
Illinois,IL,Community Bank,071118798,COMMUNITY BANK,"ORANGEVILLE, IL",Exact,
Illinois,IL,Community Bank of Easton,071123398,COMMUNITY BANK OF EASTON,"EASTON, IL",Exact,
Illinois,IL,Community Bank of Elmhurst,071925376,COMMUNITY BANK OF ELMHURST,"ELMHURST, IL",Exact,
Illinois,IL,Community First Bank of the Heartland,081212600,COMMUNITY FIRST BK OF THE HEARTLAND,"MT. VERNON, IL",Fuzzy 97%,
Illinois,IL,Community First Bank of the Heartland,081216758,COMMUNITY FIRST BK OF THE HEARTLAND,"MT. VERNON, IL",Fuzzy 97%,
Illinois,IL,Community National Bank in Monmouth,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Community Partners Savings Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Community Savings Bank,271070681,COMMUNITY SAVINGS BANK,"CHICAGO, IL",Exact,
Illinois,IL,Community State Bank,031317788,COMMUNITY STATE BANK,"ORBISONIA, PA",Exact,No routing number registered in IL; showing bank's routing number registered in PA
Illinois,IL,Community State Bank,063106352,COMMUNITY STATE BANK,"STARKE, FL",Exact,No routing number registered in IL; showing bank's routing number registered in FL
Illinois,IL,Community State Bank,073908317,COMMUNITY STATE BANK,"TIPTON, IA",Exact,No routing number registered in IL; showing bank's routing number registered in IA
Illinois,IL,Community State Bank of Rock Falls,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,"Constitution Bank, National Association",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Cornerstone National Bank & Trust Company,071926155,CORNERSTONE NATIONAL BK & TR CO,"PALATINE, IL",Fuzzy 98%,
Illinois,IL,Country Trust Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Crossroads Bank,081224122,CROSSROADS BANK,"EFFINGHAM, IL",Exact,
Illinois,IL,"Crystal Lake Bank and Trust Company, National Association",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,DeWitt Savings Bank,271171616,DEWITT SAVINGS BANK,"CLINTON, IL",Exact,
Illinois,IL,Devon Bank,071004271,DEVON BANK,"CHICAGO, IL",Exact,
Illinois,IL,Dewey Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Dieterich Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Du Quoin State Bank,081903715,DUQUOIN STATE BANK,"DU QUOIN, IL",Fuzzy 97%,
Illinois,IL,Eagle Valley Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,"Esquire Bank, National Association",026073066,"ESQUIRE BANK, NATIONAL ASSOCIATION","JERICHO, NY",Exact,No routing number registered in IL; showing bank's routing number registered in NY
Illinois,IL,"Esquire Bank, National Association",026073189,"ESQUIRE BANK, NA","OLDSMAR, FL",Exact,No routing number registered in IL; showing bank's routing number registered in FL
Illinois,IL,Eureka Savings Bank,271972310,EUREKA SAVINGS BANK,"LA SALLE, IL",Exact,
Illinois,IL,Exchange State Bank,072405280,EXCHANGE STATE BANK,"CARSONVILLE, MI",Exact,No routing number registered in IL; showing bank's routing number registered in MI
Illinois,IL,Exchange State Bank,073906801,EXCHANGE STATE BANK,"ADAIR, IA",Exact,No routing number registered in IL; showing bank's routing number registered in IA
Illinois,IL,Exchange State Bank,073909031,THE EXCHANGE STATE BANK,"SPRINGVILLE, IA",Exact,No routing number registered in IL; showing bank's routing number registered in IA
Illinois,IL,FCB Banks,081025198,FCB BANKS,"SWANSEA, IL",Exact,
Illinois,IL,FCB Banks,081914856,FCB BANKS,"SWANSEA, IL",Exact,
Illinois,IL,FIRST NATIONAL BANK OF NOKOMIS,081921551,FIRST NATIONAL BANK OF NOKOMIS,"NOKOMIS, IL",Exact,
Illinois,IL,FNBC Bank & Trust,071903929,FNBC BANK & TRUST,"WEST CHICAGO, IL",Exact,
Illinois,IL,FNBC Bank & Trust,071905943,FNBC BANK & TRUST,"WEST CHICAGO, IL",Exact,
Illinois,IL,FWBank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Fairview State Banking Company,071112901,FAIRVIEW STATE BANKING CO,"FAIRVIEW, IL",Exact,
Illinois,IL,Farmers & Merchants Bank of Hutsonville,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Farmers National Bank,071108423,FARMERS NATL BANK,"PROPHETSTOWN, IL",Exact,
Illinois,IL,Farmers National Bank,071127093,THE FARMERS NATIONAL BANK,"PROPHETSTOWN, IL",Exact,
Illinois,IL,Farmers State Bank,071112817,FARMERS STATE BANK,"EMDEN, IL",Exact,
Illinois,IL,Farmers State Bank,081206373,FARMERS STATE BANK,"PITTSFIELD, IL",Exact,
Illinois,IL,Farmers State Bank,081917662,FARMERS STATE BANK,"MEDORA, IL",Exact,
Illinois,IL,Farmers State Bank & Trust Co.,081216240,FARMERS STATE BANK AND TRUST COMPANY,"MT STERLING, IL",Exact,
Illinois,IL,Farmers State Bank & Trust Co.,081218536,FARMERS STATE BANK & TRUST CO,"MT STERLING, IL",Exact,
Illinois,IL,"Farmers State Bank of Alto Pass, Ill.",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Farmers State Bank of Emden,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Farmers State Bank of Hoffman,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Farmers State Bank of Medora,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Farmers State Bank of Western Illinois,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Farmers and Merchants State Bank of Bushnell,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,Federated Bank,071107783,FEDERATED BANK,"ONARGA, IL",Exact,
Illinois,IL,Fidelity Bank,051409197,THE FIDELITY BANK,"FUQUAY-VARINA, NC",Exact,No routing number registered in IL; showing bank's routing number registered in NC
Illinois,IL,Fidelity Bank,053103585,THE FIDELITY BANK,"FUQUAY VARINA, NC",Exact,No routing number registered in IL; showing bank's routing number registered in NC
Illinois,IL,Fidelity Bank,053110002,THE FIDELITY BANK,"FUQUAY-VARINA, NC",Exact,No routing number registered in IL; showing bank's routing number registered in NC
Illinois,IL,Fidelity Bank & Trust,071112684,FIDELITY BANK AND TRUST,"DYERSVILLE, IA",Exact,No routing number registered in IL; showing bank's routing number registered in IA
Illinois,IL,Fidelity Bank & Trust,073914398,FIDELITY BANK AND TRUST,"DYERSVILLE, IA",Exact,No routing number registered in IL; showing bank's routing number registered in IA
Illinois,IL,"Fifth Third Bank, National Association",053100737,FIFTH THIRD BANK NA,"CINCINNATI, OH",Exact,No routing number registered in IL; showing bank's routing number registered in OH
Illinois,IL,First American Bank,067015928,FIRST AMERICAN BANK,"ELK GROVE, IL",Exact,
Illinois,IL,First American Bank,071901947,FIRST AMERICAN BANK,"ELK GROVE VILLAGE, IL",Exact,
Illinois,IL,First American Bank,071923048,FIRST AMERICAN BANK,"ELK GROVE VILLAGE, IL",Exact,
Illinois,IL,First American Bank,071926016,FIRST AMERICAN BANK,"ELK GROVE, IL",Exact,
Illinois,IL,First Bank,021214163,FIRST BANK,"WILLIAMSTOWN, NJ",Exact,No routing number registered in IL; showing bank's routing number registered in NJ
Illinois,IL,First Bank,031207924,FIRST BANK,"HAMILTON, NJ",Exact,No routing number registered in IL; showing bank's routing number registered in NJ
Illinois,IL,First Bank,031207966,FIRST BANK,"WILLIAMSTOWN, NJ",Exact,No routing number registered in IL; showing bank's routing number registered in NJ
Illinois,IL,First Bank Chicago,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,First Bank and Trust Company of Illinois,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,First Bank of Manhattan,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,"First Bankers Trust Company, National Association",081200586,"FIRST BANKERS TRUST CO, NATL ASSN","QUINCY, IL",Exact,
Illinois,IL,First Community Bank and Trust,071911652,FIRST COMMUNITY BANK & TRUST,"BEECHER, IL",Exact,
Illinois,IL,First Community Bank of Hillsboro,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,First Community Bank of Moultrie County,071105507,FIRST COMMUNITY BANK MOULTRIE COUNTY,"SULLIVAN, IL",Fuzzy 96%,
Illinois,IL,First Community Bank of Moultrie County,071108669,FIRST COMMUNITY BANK MOULTRIE COUNTY,"SULLIVAN, IL",Fuzzy 96%,
Illinois,IL,"First Community Bank, Xenia-Flora",081220537,"FIRST COMMUNITY BANK, XENIA-FLORA","XENIA, IL",Exact,
Illinois,IL,First Eagle  Bank,071925017,FIRST EAGLE BANK,"HANOVER PARK, IL",Exact,
Illinois,IL,First FSB of Mascoutah,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,First Farmers Bank & Trust Co.,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Illinois,IL,First Federal Savings Bank,274970380,FIRST FEDERAL SAVINGS BANK,"HUNTINGTON, IN",Exact,No routing number registered in IL; showing bank's routing number registered in IN
Illinois,IL,First Federal Savings Bank,281372007,FIRST FEDERAL SAVINGS BANK,"WASHINGTON, IN",Exact,No routing number registered in IL; showing bank's routing number registered in IN
Illinois,IL,First Federal Savings Bank,286371676,FIRST FEDERAL SAVINGS BANK,"EVANSVILLE, IN",Exact,No routing number registered in IL; showing bank's routing number registered in IN
Illinois,IL,First Federal Savings Bank of Champaign Urbana,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
